classe,desc_classe,desc_divisao,desc_grupo,desc_secao,desc_subclasse,divisao,grupo,secao,subclasse,cnpj
43215,43215 - INSTALACOES ELETRICAS,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,4321500 - INSTALACAO E MANUTENCAO ELETRICA,43,432,F,4321500,36669439000159
43223,"43223 - INSTALACOES HIDRAULICAS, DE SISTEMAS DE VENTILACAO E REFRIGERACAO",43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,"4322301 - INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43,432,F,4322301,36669439000159
47555,"47555 - COMERCIO VAREJISTA ESPECIALIZADO DE TECIDOS E ARTIGOS DE CAMA, MESA E BANHO",47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4755503 - COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47,475,G,4755503,36669439000159
43304,43304 - OBRAS DE ACABAMENTO,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,433 - OBRAS DE ACABAMENTO,F - CONSTRUCAO,4330499 - OUTRAS OBRAS DE ACABAMENTO DA CONSTRUCAO,43,433,F,4330499,36669439000159
96092,96092 - ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,96 - OUTRAS ATIVIDADES DE SERVICOS PESSOAIS,960 - OUTRAS ATIVIDADES DE SERVICOS PESSOAIS,S - OUTRAS ATIVIDADES DE SERVICOS,9609202 - AGENCIAS MATRIMONIAIS,96,960,S,9609202,36669439000159
43304,43304 - OBRAS DE ACABAMENTO,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,433 - OBRAS DE ACABAMENTO,F - CONSTRUCAO,4330404 - SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43,433,F,4330404,36669439000159
43991,43991 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,439 - OUTROS SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,F - CONSTRUCAO,4399103 - OBRAS DE ALVENARIA,43,439,F,4399103,36669439000159
58115,58115 - EDICAO DE LIVROS,58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,5811500 - EDICAO DE LIVROS,58,581,J,5811500,45608121000159
58123,58123 - EDICAO DE JORNAIS,58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,5812302 - EDICAO DE JORNAIS NAO DIARIOS,58,581,J,5812302,45608121000159
59120,"59120 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO","59 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO; GRAVACAO DE SOM E EDICAO DE MUSICA","591 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO",J - INFORMACAO E COMUNICACAO,"5912099 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",59,591,J,5912099,45608121000159
73190,73190 - ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,73 - PUBLICIDADE E PESQUISA DE MERCADO,731 - PUBLICIDADE,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",7319002 - PROMOCAO DE VENDAS,73,731,M,7319002,45608121000159
58131,58131 - EDICAO DE REVISTAS,58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,5813100 - EDICAO DE REVISTAS,58,581,J,5813100,45608121000159
74200,74200 - ATIVIDADES FOTOGRAFICAS E SIMILARES,"74 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",742 - ATIVIDADES FOTOGRAFICAS E SIMILARES,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","7420001 - ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA",74,742,M,7420001,45608121000159
47814,47814 - COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4781400 - COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47,478,G,4781400,39239924000180
47890,47890 - COMERCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4789001 - COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47,478,G,4789001,39239924000180
47539,47539 - COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4753900 - COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47,475,G,4753900,39239924000180
47831,47831 - COMERCIO VAREJISTA DE JOIAS E RELOGIOS,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4783102 - COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,47,478,G,4783102,39239924000180
47831,47831 - COMERCIO VAREJISTA DE JOIAS E RELOGIOS,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4783101 - COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,47,478,G,4783101,39239924000180
47237,47237 - COMERCIO VAREJISTA DE BEBIDAS,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4723700 - COMERCIO VAREJISTA DE BEBIDAS,47,472,G,4723700,38947133000142
47296,47296 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE; PRODUTOS DO FUMO,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4729699 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47,472,G,4729699,38947133000142
47211,"47211 - COMERCIO VAREJISTA DE PRODUTOS DE PADARIA, LATICINIO, DOCES, BALAS E SEMELHANTES",47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4721102 - PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,47,472,G,4721102,38947133000142
56112,56112 - RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVICOS DE ALIMENTACAO E BEBIDAS,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,5611201 - RESTAURANTES E SIMILARES,56,561,I,5611201,38947133000142
56112,56112 - RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVICOS DE ALIMENTACAO E BEBIDAS,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,5611201 - RESTAURANTES E SIMILARES,56,561,I,5611201,39288853000106
47521,47521 - COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4752100 - COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47,475,G,4752100,36771565000110
47555,"47555 - COMERCIO VAREJISTA ESPECIALIZADO DE TECIDOS E ARTIGOS DE CAMA, MESA E BANHO",47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4755503 - COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47,475,G,4755503,36771565000110
47539,47539 - COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4753900 - COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47,475,G,4753900,36771565000110
33112,"33112 - MANUTENCAO E REPARACAO DE TANQUES, RESERVATORIOS METALICOS E CALDEIRAS, EXCETO PARA VEICULOS","33 - MANUTENCAO, REPARACAO E INSTALACAO DE MAQUINAS E EQUIPAMENTOS",331 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS,C - INDUSTRIAS DE TRANSFORMACAO,"3311200 - MANUTENCAO E REPARACAO DE TANQUES, RESERVATORIOS METALICOS E CALDEIRAS, EXCETO PARA VEICULOS",33,331,C,3311200,37260216000104
33147,33147 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS DA INDUSTRIA MECANICA,"33 - MANUTENCAO, REPARACAO E INSTALACAO DE MAQUINAS E EQUIPAMENTOS",331 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS,C - INDUSTRIAS DE TRANSFORMACAO,"3314702 - MANUTENCAO E REPARACAO DE EQUIPAMENTOS HIDRAULICOS E PNEUMATICOS, EXCETO VALVULAS",33,331,C,3314702,37260216000104
33147,33147 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS DA INDUSTRIA MECANICA,"33 - MANUTENCAO, REPARACAO E INSTALACAO DE MAQUINAS E EQUIPAMENTOS",331 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS,C - INDUSTRIAS DE TRANSFORMACAO,3314705 - MANUTENCAO E REPARACAO DE EQUIPAMENTOS DE TRANSMISSAO PARA FINS INDUSTRIAIS,33,331,C,3314705,37260216000104
41204,41204 - CONSTRUCAO DE EDIFICIOS,41 - CONSTRUCAO DE EDIFICIOS,412 - CONSTRUCAO DE EDIFICIOS,F - CONSTRUCAO,4120400 - CONSTRUCAO DE EDIFICIOS,41,412,F,4120400,37260216000104
43215,43215 - INSTALACOES ELETRICAS,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,4321500 - INSTALACAO E MANUTENCAO ELETRICA,43,432,F,4321500,37260216000104
43304,43304 - OBRAS DE ACABAMENTO,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,433 - OBRAS DE ACABAMENTO,F - CONSTRUCAO,4330404 - SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43,433,F,4330404,37260216000104
94995,94995 - ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS,949 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,S - OUTRAS ATIVIDADES DE SERVICOS,9499500 - ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94,949,S,9499500,41462039000108
46397,46397 - COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,"46 - COMERCIO POR ATACADO, EXCETO VEICULOS AUTOMOTORES E MOTOCICLETAS","463 - COMERCIO ATACADISTA ESPECIALIZADO EM PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4639701 - COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,46,463,G,4639701,43213048000190
47121,"47121 - COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS - MINIMERCADOS, MERCEARIAS E ARMAZENS",47 - COMERCIO VAREJISTA,471 - COMERCIO VAREJISTA NAO ESPECIALIZADO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4712100 - COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS - MINIMERCADOS, MERCEARIAS E ARMAZENS",47,471,G,4712100,43213048000190
69206,"69206 - ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA","69 - ATIVIDADES JURIDICAS, DE CONTABILIDADE E DE AUDITORIA","692 - ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA","M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",6920602 - ATIVIDADES DE CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA,69,692,M,6920602,42881135000153
74901,"74901 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","74 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","749 - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS NAO ESPECIFICADAS ANTERIORMENTE","M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","7490104 - ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS",74,749,M,7490104,42881135000153
82113,82113 - SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,"82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8211300 - SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82,821,N,8211300,42881135000153
94936,94936 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS,949 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,S - OUTRAS ATIVIDADES DE SERVICOS,9493600 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94,949,S,9493600,03673208000160
94995,94995 - ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS,949 - ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,S - OUTRAS ATIVIDADES DE SERVICOS,9499500 - ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94,949,S,9499500,03673208000160
56112,56112 - RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVICOS DE ALIMENTACAO E BEBIDAS,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,5611201 - RESTAURANTES E SIMILARES,56,561,I,5611201,12658824000132
45200,45200 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,45 - COMERCIO E REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,452 - MANUTENCAO E REPARACAO DE VEICULOS AUTOMOTORES,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4520001 - SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45,452,G,4520001,06995958000146
86305,86305 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,863 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,Q - SAUDE HUMANA E SERVICOS SOCIAIS,8630503 - ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS,86,863,Q,8630503,15286387000161
47512,47512 - COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4751201 - COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47,475,G,4751201,76253988000162
47610,"47610 - COMERCIO VAREJISTA DE LIVROS, JORNAIS, REVISTAS E PAPELARIA",47 - COMERCIO VAREJISTA,"476 - COMERCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4761001 - COMERCIO VAREJISTA DE LIVROS,47,476,G,4761001,76253988000162
47610,"47610 - COMERCIO VAREJISTA DE LIVROS, JORNAIS, REVISTAS E PAPELARIA",47 - COMERCIO VAREJISTA,"476 - COMERCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4761002 - COMERCIO VAREJISTA DE JORNAIS E REVISTAS,47,476,G,4761002,76253988000162
47636,47636 - COMERCIO VAREJISTA DE ARTIGOS RECREATIVOS E ESPORTIVOS,47 - COMERCIO VAREJISTA,"476 - COMERCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4763601 - COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,47,476,G,4763601,76253988000162
47725,"47725 - COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47 - COMERCIO VAREJISTA,"477 - COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, PERFUMARIA E COSMETICOS E ARTIGOS MEDICOS, OPTICOS E ORTOPEDICOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4772500 - COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47,477,G,4772500,76253988000162
47890,47890 - COMERCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4789001 - COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47,478,G,4789001,76253988000162
47890,47890 - COMERCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4789007 - COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO,47,478,G,4789007,76253988000162
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4744001 - COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47,474,G,4744001,73208415000129
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4744002 - COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,47,474,G,4744002,73208415000129
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4744003 - COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS,47,474,G,4744003,73208415000129
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4744004 - COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",47,474,G,4744004,73208415000129
47440,"47440 - COMERCIO VAREJISTA DE FERRAGENS, MADEIRA E MATERIAIS DE CONSTRUCAO",47 - COMERCIO VAREJISTA,474 - COMERCIO VAREJISTA DE MATERIAL DE CONSTRUCAO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4744006 - COMERCIO VAREJISTA DE PEDRAS PARA REVESTIMENTO,47,474,G,4744006,73208415000129
47890,47890 - COMERCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4789004 - COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,47,478,G,4789004,73208415000129
25420,"25420 - FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS","25 - FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS","254 - FABRICACAO DE ARTIGOS DE CUTELARIA, DE SERRALHERIA E FERRAMENTAS",C - INDUSTRIAS DE TRANSFORMACAO,"2542000 - FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS",25,254,C,2542000,15630757000136
42138,"42138 - OBRAS DE URBANIZACAO - RUAS, PRACAS E CALCADAS",42 - OBRAS DE INFRAESTRUTURA,"421 - CONSTRUCAO DE RODOVIAS, FERROVIAS, OBRAS URBANAS E OBRAS-DE-ARTE ESPECIAIS",F - CONSTRUCAO,"4213800 - OBRAS DE URBANIZACAO - RUAS, PRACAS E CALCADAS",42,421,F,4213800,15630757000136
43215,43215 - INSTALACOES ELETRICAS,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,4321500 - INSTALACAO E MANUTENCAO ELETRICA,43,432,F,4321500,15630757000136
43223,"43223 - INSTALACOES HIDRAULICAS, DE SISTEMAS DE VENTILACAO E REFRIGERACAO",43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,"4322301 - INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43,432,F,4322301,15630757000136
43304,43304 - OBRAS DE ACABAMENTO,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,433 - OBRAS DE ACABAMENTO,F - CONSTRUCAO,"4330402 - INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",43,433,F,4330402,15630757000136
43304,43304 - OBRAS DE ACABAMENTO,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,433 - OBRAS DE ACABAMENTO,F - CONSTRUCAO,4330403 - OBRAS DE ACABAMENTO EM GESSO E ESTUQUE,43,433,F,4330403,15630757000136
43304,43304 - OBRAS DE ACABAMENTO,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,433 - OBRAS DE ACABAMENTO,F - CONSTRUCAO,4330405 - APLICACAO DE REVESTIMENTOS E DE RESINAS EM INTERIORES E EXTERIORES,43,433,F,4330405,15630757000136
